title,reviews
울보 권투부 (A Crybaby Boxing Club),"울보 권투부
감독
이일하
출연
도꾜 조선 중고급학교 권투부, 김상수
개봉
2014 대한민국
평점
리뷰보기

 씩씩하게 견뎌내는 그분들께 열열한 박수 보냅니다.
 한쪽에서 버려진 그들은 다른쪽을 선택해야 했고. 그래도 여전히 조국에 대한 애정을 보입니다.
북쪽에 수학여행 다녀와 감격하구요.
이 영화가 불편한 사람들이 아직 많은가 봅니다."
울보 권투부 (A Crybaby Boxing Club),"기대되는 10월 G시네마 선정작 울보권투부
사내들의 운동이라고 불리우는 권투, 권투부 아이들의 이야기
고등학교 소년들의 남자되기,
        권투도 권투부도 좋다는 메인포스터의
핵주먹을 꿈꾸는 솜뭉치 녀석들 카피만 봐도 딱 내용을 대충~알것만 같은데여.
그래도 완소가 울보권투부 영화를 기대하는 이유는
바로 이영화의 주인공과같은 , 비슷한 또래의 운동하는 아이를 완소가 키우고 있기 때문인데여.
  예고편만 보아도
벌써 운동하는 아들을 둔 완소는 눈물이 왈칵 쏟아지는데여.
        예고편만 보아도
벌써 운동하는 아들을 둔 완소는 눈물이 왈칵 쏟아지는데여.
이겨도 울고, 져도 또 울고?
사실 그 마음을 백분 이해하기에 마음이 뭉클해지네여.
아는사람만 아는 그 마음은 이기면 그동안 힘들고 고생하고 했던 연습연습의 그 힘든시기가 생각나서이고,
져도 또 울고? 억울해서 울고,안타까워 울고,좀 더 열심히할걸 후회로 울고,
지치지않고 응원해주는 주위분들게 미안해서 울고...;
운동하는 아이들..맘들은 그마음 이해하시져?! 그래서 더욱 기대되는 영화
  체력과 뛰어난스킬,파워는 없지만, 마음으로 운동하라는 감독님의 이야기가 와닿네여.
   늘 연습,또 연습하는 과정 속에서
또 시합을 하게될때면 그 순간까지 해볼수 있는건 다 해봤다고 이젠 승부의 세계만이 남아있다고
아들의 시합때마다 듣던 그 말들이 클로즈업 되네여 ;
         진짜 남자가 되기위한 우리 아이들의 도전이야기,
타고난 체력도 없고,
그렇다고 뛰어난 스킬도 없고,
강한 힘도 없는 그 소년들이 진정한 남자로 태어날 수 있을까?
 

      1라운드 시작 종이 울릴때 링위에 혼자 싸워야하는 아이의 그 외로움이 얼마나 할지..
사뭇, 권투경기도 .. 링위에서 상대방이 아닌,
나자신과 싸워야하는 경기이기때문에 남자들의 경기라고 하는것이 아닐까?
  우리 고등학교의 아이들 , 이 소년들이 남자로 사나이로 거듭나게 될것인지..
잘 이겨내길 바라고 , 멋진 권투부가 되길,
멋진 남자로 거듭나기를 기대하면서
   
  내아이의 이야기 같아서
운동하는 모든 아이들에게 조금이나 나만힘든게 아니라는 것을 보고 듣게 해주고싶어서
아들녀석들이랑 함께 보고싶은 영화,
  그래서 무조건적으로 응원하고싶은 영화!
소년에서 남자되기를 그들도 우리아이들도 성공할 수 있을지..
그래서 무조건적으로 응원하고싶은 영화
울보권투부
경기도콘텐츠진흥원의 매달 G시네마 선정작은 G시네마 블로그와 페이스북에서 만나볼수 있답니다.
G시네마 블로그 http://blog.naver.com/gcinelove 
G시네마 페이스북 https://www.facebook.com/gcinesarangbang
울보 권투부
감독
이일하
출연
도꾜 조선 중고급학교 권투부, 김상수
개봉
2015.10.29. 대한민국
평점
리뷰보기
 "
울트라맨 사가 (Ultraman Saga),"어릴적 엄마 손잡고 비디오 빌리러가면 항상 빌리던 울트라맨.
다른 누군가가 내가 빌려야할 다음화를 빌려가면 비디오가게 아저씨한테 쪼르르 가서 언제 들어오냐고 내가 가서 받아오면 안되냐고 징징거렸었는데...

설이나 추석때 사촌들과 옹기종기 모여 비디오를 보다가 나도모르는 사이 동생들과 울트라빔을 쏘며 놀곤했다. 

한살 두살 나이를 먹다 보니 어느새부턴가 잊혀져버렸다.

이젠 6살짜리 아들이 있는 아저씨가 되었고 아들이 파워레인저를 보고있으면 가끔 울트라맨이 떠오르곤했었는데. 이 시리즈가 영화로 개봉한다고 하니 참 반갑다. 오랫만에 아들과 단둘이(와이프는 분명 안본다고 할거같다) 손잡고 극장에 가야겠다. 

다함께 울트라 빔!"
울프 (WOLF),"울프
감독
짐 타이후트
개봉
2013 네덜란드
평점
리뷰보기
    이미지&정보 :: http://movie.naver.com/movie/bi/mi/basic.nhn?code=116112
  울프 (WOLF, 2013)
개요
드라마﻿ 121분 ﻿﻿네덜란드
감독
짐 타이후트
    나만의 별점은 ★★☆☆☆  별 두개반~!!!
    전체적인 내용은 길거리 건달 주인공..
잘하는 또 한가지 격투기....
결국 검은큰손이랑 손을 잡고 판돈이 크게 걸린 경기에 나가게 되는데......
간만에 흑백영화 ..나름 신성하고 거친느낌 괜찮았던 영화다.
친구의 우정 과 사랑 역시 그려내고 있는 영화... 또한 가족 사랑 ~!!!
너무 여러가지를 표현할려고 한건 아닌지....^^
나름 볼만했던 영화다~!!
영상 : http://youtu.be/82cJQOfAA1I
   "
울프 (WOLF),"울프
감독
짐 타이후트
개봉
2013 네덜란드
리뷰보기
길거리 건달 주인공..
잘하는 또 한가지 격투기....
결국 검은큰손이랑 손을 잡고 판돈이 크게 걸린 경기에 나가게 되는데......
감독이 이 영화를 왜 흑백으로 만들었는지는 모르겠지만
어느 건달의 이야기 라고 할까? 그런데 건달들의 행동은 어느나라나 다
비슷하다는 결론."
울프 (WOLF),"울프
감독
짐 타이후트
개봉
2013 네덜란드
리뷰보기

한때는 그랬다..........
돈없고 빽없고 가진건 몸뚱아리뿐이면 권투했다.......
그게 돈과 명성을 가져다주는 지름길이었다....
그길로 가다가 잘 안된 애들 거의 다 조직에서 흡수했다.....
지금도 그렇다..........

둘째는 힘들다..........
형이 잘난 둘째는 더 힘들다........
둘째도 자식이다............
부모가 자식사랑이 다 똑같듯............
둘째도 부모, 가족, 집에 대한 생각이 다르지 않다..........
(난 첫째...어케 아냐고? 나이먹어 둘째랑 술먹으면서 알았음...ㅋ)

세련되지는 않았지만 잘 만들어져 볼만한 오랜만의 흑백영화였다................

사람사는데 문제나 이유가 없는 사람이 없겠지만........
그걸 이겨내는 사람도 있고 이기려고 했지만 못이겨낸 사람도 있다..............
그건 그사람만의 잘못인 경우도 있지만 다른 이유가 있는 경우가 더 많다......"
워킹걸 (Casa Amor; Exclusive for Ladies),"아무리 노이즈 마케팅으로 이목을 끌더라도 배우에게 아니 한 인격체에게 상처를 줘선 안된다고 생각합니다.
클라라씨 이미지가 성적으로 개방적이라고는 하나 그것은 그저 한 연예인으로서 살아남기 위한 이미지 였을 가능성이 농후합니다.
또한 클라라씨 또한 여성입니다.
기자 회견에서 그렇게 공개적으로 클라라씨 본인이 수치심을 느끼고 울먹이는 표정을 주체하지 못 할 정도의 말을 서슴치 않고 말한다는 것은 '클라라가 원래 좀 음란한 여자야. 그래서 기구 갖고 가서 직접 해봤대. 그런 여자가 영화에 나오는데 한 번 보지 않을래, 남자들아?' 이런 말과 뭐가 다르죠?
아무리 영화가 재미있는 주제를 다루고, 배우들이 탄탄하다 하더라도 작품을 만드는 사람의 인격체가 제대로 형성되지 않았다면 그 작품은 볼 가치가 없습니다.
만약 감독 자신의 딸이 클라라씨의 입장 이였다면 당신은 어떻게 하시겠습니까?
조여정씨처럼 옆에서 맞장구치며 웃으시겠습니까? 아님, 본인이 취한 입장처럼 대놓고 공개적으로 수치심을 주시겠습니까? 그것도 아니라면 저처럼 목소리를 내고 항의하시겠습니까?
말은 '형체 없는 못'입니다. 필요한 곳에 제대로 쓰인다면 그 자체의 가치를 하겠지만 잘못 박는다면 누군가에겐 흉터로, 상처로 남을 수 있습니다.
자신이 한 행동을 꼭 되돌아 보시길 바랍니다. 그리고 꼭 사과하십시오.
같은 여성으로서 불쾌하기 짝이 없는 당신의 행동, 묵과하고 간과하지 않겠습니다.
노이즈 마케팅? 저급한 당신의 생각 비웃어 주고 싶습니다. 생각을 좀 길게 하는 습관을 갖으십시오."
워킹걸 (Casa Amor; Exclusive for Ladies),"삭제하지마세요. 아주 지네 맘대로네.
내가 감독처럼 개같은 발언을 썼으면 모를까^^ 무슨 북한인줄^^

우선 감독한테.
영화보기 전에 왜 평점이 이따구일까? 당신도 알겠죠. 당신 입에서 나온 그 추악하고 더러운 클라라에 대한 모욕적인 말들.
클라라가 섹시 이미지니까 그렇게 대해도 된다고 생각하는 거? 공개적으로 그렇게 말할 정도면.
영화찍을 때 클라라한테 얼마나 굴욕과 수치심을 줬을까 상상이 간다.
진짜 사람인 척 하고 있지만 사람이 아니네 감독님아.
그냥 감독 때려치시는 게 어떤지? 어디 무인도가서 정신수양이나 혼자서 인성 좀 닦고 오셈.
기본적인 건 지켜야지. 나보다 훨씬 많이 살았으면서, 초딩들보다 훨씬 많이 살았으면서 어쩜 하는 행동이 초딩보다 못 할까?
물론 많은 스탭들과 연기자들이 고생한 건 안타깝지만 이딴 발언을 한 감독의 가치관에서 탄생한 영화는 돈 주고 절대로 볼 수가 없다.
케이블 방송에 나와도 안 볼 거다.
앞으로 이 감독의 영화는, 공짜로 보여준다고고 해도 안 봄. 그냥 망해라.

이건 아니지.
클라라가 그 기구를 빌려서 신음소리 내면서 연습한 거에 대해서. 이걸로도 클라라 욕하는 사람 꽤 있던데 솔직히 클라라는 무명생활을 몇년 동안 해왔고, 이제 섹시로 밀어붙이면서 (이것도 많은 사람들에ㅔㄱ 욕을 먹지만..) 그나마 이제 좀 이름 알린 건데. 어떻게서든 감독한테 좋은 모습보이고 열심히 하는 모습 보여주고 싶었겠지. 진짜 얘가 음란하고 그런 거 였으면 감독이 공식석상에서 저런 말 해도 저런 표정 짓지도 않았을 거다.

아무튼 클라라씨.
이번 사건으로 자기에 대한 가치를 조금 더 높이셨음 좋겠어요 이제 많은 사람들이 당신 이름 알고, 얼굴도 예쁘고... 다시 청순컨셉으로 밀어붙이심이... 몰라요 아무튼 전 이 사건으로 클라라씨 무조건 옹호해줄 겁니다. 이건 클라라의 잘못이 없는 일입니다..
아무리 그런 이미지였어도 이건 엄연히 성추행이자 인권침해(사생활)예요.


그리고 조여정 이년아.
너는 허구한 날에 성인영화 찍으니까 수치심도 잊어버린 거니??
옆에서 어진짜??? 맞아요 기구 가져갈 때 당당하고 해맑은 표정이였어요~ 이 지랄하고 앉아있네 내가 클라라였으면 진짜 눈물 못 참았다.
애초에 조여정은 클라라를 배우로 대해준 게 아니라 완전히 음란한 여자로 대한 게 분명해지는 말이지. 인성이 보인다 조여정언니야. 원래 언니도 딱히 좋아하진 않았지만 비호감도 아니었지
항상 궁금했던게
이언니는 왜 성인영화만 찍고 왜 자신의 얼굴을 성품화하지. 이 정도.
언니는 그냥 여자에대한 성적수치심같은게 사라졌나보다. 옆에서 감독이 수치스러운 말을 아무렇지않게 하고 있는데 웃으면서 부추기는 거 까지. 레알 그냥 노답이고 골빈 거 인증하네.
넌 수치스럽지도 않냐??
전국민에게 니 찌찌보여줬다는 게... 한 번도 아니고. 뭐 아무튼.
그렇게 살지마.
박경림 넌... 그냥.. 아 니 목소리 듣다가 암걸릴 뻔 했다 이년아. 그게 재밌니?? 드러운 놈년들... "
워킹걸 (Casa Amor; Exclusive for Ladies),"물론 성은 자연스럽고 아름다운 것이죠
근데
쿨한 지성인 감독님이신지는 모르겠습니다만 이건 좀 아닌 것 같네요
글쎄요
저런 얘기를 시사회때 하긴 할건데 클라라 본인이 하긴 좀 그러니 감독님이 대신한 짜여진 각본이었는지도 모르겠습니다만 왠지..누가 봐도 아닌 꼴이 된 것 같네요
성인기구 실제 사용 얘기까지 하지 않아도 충분히 작품에 집중했다는 뉘앙스의 표현은 많이 있을텐데요
200자200자200자200자200자200자200자200자200자200자200자200자200자200자200자200자200자200자200자200자200자200자200자200자200자200자200자200자200자200자200자200자200자200자"
워킹걸 (Casa Amor; Exclusive for Ladies),"클라라 이미지가 그렇게 좋지 않았지만
딱히 싫어하거나 좋아하거나 그런 건 아니었는데

이번 감독의 성희롱 동영상 보고 진짜 안타깝더라. 혹시나 평소 이미지 때문에 클라라가 욕먹을까 댓글들 봤는데 다행히 그런 사람은 없는듯.. 하긴 말종쓰레기지그럼.

진짜 감독님아 카메라 손에서 떼셔야할듯.
먼저 인격부터 고치고 오세요.
뭐 오르가즘?ㅋㅋㅋ 헐 진짜 불쾌의 극치다 진짜로.
감독이 사과하고 어쩌고 해도 되돌릴 수 없음. 이건 진짜 최근에 본 불쾌함 중에 베스트1임.

그리고 조여정한테도 실망함. 따귀 존나때리고싶어 진짜.ㅋㅋㅋㅋ아 진짜 같은여자로서 너무 화가난다 화가나

ㅋㅋㅋㅋ솔직히 그 상황에 그렇게 웃을 상황은 아니었지않았나. 물론 기자들있고 옆에 감독이 있더라도 정말 즐거운 것마냥 ㅋㅋㅋ어휴 박경림은 또 뭐지?? 진짜 비호감되는 거 한 순간이다.

클라라 힘내요
진짜;;
영화 볼 마음 없었는데 공짜되도 안 볼 거. 진짜 클라라는 열심히하려고 조심스럽게 감독한테만 행동했던거라던데... 와진짜 감독 쓰레기 인증하네요^^ 결혼도 하신 분이 왜그러심?? 아진짜 너무 빡치네 리뷰처음쓰는데 이거 감독님이 보시는 거 맞죠??

ㅋㅋㅋ어휴 그런 인격으로 무슨 영화를 만들어요 ?? 진짜. 제발 정신좀차리고 자신이 뭔 짓을 했는지 보세요.;;; 클라라가 그쪽 입에서 그렇게 함부로 오르락내리락해도 되는 거임?ㅋㅋㅋ 아무리 완전 유명한 여배우가 아니여도 여자고, 또 연예인인데 감독이면 다냐?
걍그만둬라 진짜 아 진짜 싫어. 진짜 이 감독이 한 영화 다 안 볼거고 여태까지 나왔던거도 하나도 안볼거고 앞으로도 안볼거임 발정난 인간아.
ㅉㅉㅉㅉㅉ진짜 변태같음 ;; 무슨 클라라가 니 성노리개냐??? 대가리에 총쏴서 죽이고싶음 레알. 아오 짜증 더불쾌해지기만 하네 진짜 평생 ㅇ조용히살아

아무리 사과해봐라 ㅋㅋㅋㅋ 그 인성 어디가나; 그냥 감독생활접으셈 진짜 드럽다드러워 수치스러움. 클라라 힘내세요"
워킹걸 (Casa Amor; Exclusive for Ladies),"감독존나개념없네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
옆에서 존나쳐웃으면서 진짜빌렸어?ㅋㅋㅋㅋㅋ이러면서 옆에서 계속 크게 쳐웃고있는 조여정은또뭐냐...
같이 영화촬영하고 일했던 동료인데 아무리 안친하다고 하더라도
같은 여자로써 아무생각안들까???진짜 성격다나온다.....조여정도;;;
감독 진짜 공식석상에서 할말이있고 못할말이있는거지 말을 가려가면서 할줄모르나.....
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ와 명예훼손죄로 고소해도 진짜할말없다 감독"
워킹걸 (Casa Amor; Exclusive for Ladies),"할말못할말가려ㅅ하는법못배움?공식석상에서 저정도면 성희롱이다 미친놈아
........................................................................................................................................................................"
워킹걸 (Casa Amor; Exclusive for Ladies),"감독이 제정신인가싶다. 배우들에게는 미안하지만 감독때문에 절대 보고싶지 않은 영화.
앞으로 이 감독의 영화는 보지않을것. 공개사과하고 클라라에게는 손이 발이되도록 싹싹비시길.
그런다고해서 사람으로서, 여자로서 절대로 용서될수 없는 개같은 발언이었으나
클라라씨게 사과한는것은 당연한것 같네요. 도대체 무슨생각으로 그런 말씀을하신건지...
200자 채워야 글 써지나보네 짜증나게 별 머저리같은 감독한테 더이상 해줄말 없는데
 감독이 제정신인가싶다. 배우들에게는 미안하지만 감독때문에 절대 보고싶지 않은 영화.
앞으로 이 감독의 영화는 보지않을것. 공개사과하고 클라라에게는 손이 발이되도록 싹싹비시길.
그런다고해서 사람으로서, 여자로서 절대로 용서될수 없는 개같은 발언이었으나
클라라씨게 사과한는것은 당연한것 같네요. 도대체 무슨생각으로 그런 말씀을하신건지...
200자 채워야 글 써지나보네 짜증나게 별 머저리같은 감독한테 더이상 해줄말 없는데
 감독이 제정신인가싶다. 배우들에게는 미안하지만 감독때문에 절대 보고싶지 않은 영화.
앞으로 이 감독의 영화는 보지않을것. 공개사과하고 클라라에게는 손이 발이되도록 싹싹비시길.
그런다고해서 사람으로서, 여자로서 절대로 용서될수 없는 개같은 발언이었으나
클라라씨게 사과한는것은 당연한것 같네요. 도대체 무슨생각으로 그런 말씀을하신건지...
200자 채워야 글 써지나보네 짜증나게 별 머저리같은 감독한테 더이상 해줄말 없는데"
워킹걸 (Casa Amor; Exclusive for Ladies),"스벌무슨200자를스래 저딴 감독이만든영화 200자 리뷰가아닐 200자 욕을 퍼부어줘야지 클라라가 니 조옷빨아주는 뇽으로 보이드냐, 여자가 물건이야. 여자가 수치스럽게 느끼던말든 니 돈만 챙기면돼? 왜 니 딸도 딸딸이 치는거 공개적으로 아에 영상찍어서 올리지 그럼 돈 겁나 벌꺼다. 이래서 영화감독이 욕먹는거야 못배워서 ㅅㅂ 못배운것들 진짜 드러워서 영화찍는다고 ? 그게 쓰리디 직업이지뭐야 조낸 빠가라서 그딴 직업이나하는. 너때문에 오늘부로 영화감독 들 죄다 드럽고 저질스러운 인간들로 각인됬다. 너 는 정 말 가서 죽어라. 악플도 아까운 놈이다. 공개석상에서 그러게 쪽을 주고, 쳐 웃어? 니 조옷도 쳐 웃고 있든? 너같은놈은 광화문에 네이키드로 묶어노코 지나가는 놈들이 니 조옷 보고 비웃어주면서 지나가야돼 왜 공개석상에서 쪽주는게 니 특기니 니도 함 당해봐야지. 안그래? 감독아 죽어라그냥"
워킹걸 (Casa Amor; Exclusive for Ladies),"워킹걸 첫 무대인사 a열에서 찍었네요 영화 워킹걸 19금 장면이 많지만 편견없이 그냥 보면 완전 코메디에 가까워요 재미는 있네요 그래도 30대이상의 부부끼리 보는게 좋을것같네요
야한장면이 많이 있지만 순간순간 웃기는 장면이 많이 있어네요
 




  동영상이 첨부되었습니다. 원본보기
동영상이 첨부되었습니다. 원본보기
동영상이 첨부되었습니다. 원본보기"
워킹걸 (Casa Amor; Exclusive for Ladies),"워킹걸 을 보고난 느낌은  야한장면이 중간중간 있지만 성적 섹시코메디에 초점을 맞춘듯하다.
SNL 코메디형식바탕으로 상황연출극으로 관객의 웃음을 유도하는식이다.
일과 가정 둘중하나를 선택해야하는 보희역의 조여정
사랑을 5년째 못느껴본 난희역의 클라라
둘은 과연 자신들이 부족한걸 되찾을수있을까?
  대략의 줄거리는   보희는 장난감회사의 특급커리어우먼이다
그러나 가정에서는 엄마로써 아내로써 많이 부족하는데.....


  회사의 차세대 장난감 발표회의에서 엄청난 실수를 통해 실직을 하게 된다
남편(김태우)도 지치고 떠나고 그러나 새로운 동료 난희를 알게 되는데  

성인샵이 폐업직전까지 가게된 난희. 보희와 동업을 시작하게 되는데.....






보희의 마케팅 전문가로 성인샵을 한순간에 바꿔놓는데 성공한다.





그러나 그런 성공에는 포기해야하는 일들이 너무 많아지는 그녀들  두마리 토끼를 잡을수있을까?
    영화워킹걸을 보면서 애인보다는 타겟층이 부부관람객이 될수밖에 없는 구조이지만  야한장면을 19금성인코메디로 스크린에 보여주는 점에  유쾌하게 봤던영화이다.
특히 역시 까메오들의 감초같은 상황연기가 너무 좋았던 영화이다. 자신감있던 남편 김태우가 점점 나약해져가는 연기,  그리고 김보연누님의 노골적인 대사연기, 라미란님의 툭툭 던지는 직설적인대사가 간간히 웃음을 유발시킨다.
그리고 배성우님역시 믿고 보는 씬스틸러, 고경표의 웃음소리가 지금도 계속 귓가에 맴도는 느낌이다.
줄거리는 단순하지만 웃긴상황들이 계속 연출되면서 웃게 만드는 묘한 매력이 있다고 해야하나 당연히 20대후반부터 타겟층이 설정된 영화임은 확실하다. 19금성인영화의 코믹적 요소가 가미된 블랙코미로써 보는 내내 관람객의 반응은 야한장면이 나오면 조용히 숨죽이고 보다가도 순간 웃게 만드는 상황연출극으로 전개된순간 크게 웃는 관객들이 많네요 전 민망해서 크게는 못웃고 조용히 웃긴했는데
코메디장르를 더욱 부각시킨 영화같네요
                     "
워터 디바이너 (The Water Diviner),"첫 연출작<워터 디바이너>로 한국을 찾은 자베르경.....
아, 아니 러셀크로우!!
  (읭? 나 불러뜸???)
        갠적으로 러셀크로우 광팬이라서!!
(살쪄도 멋있어여...그 풍채 *_*)
건대롯데시네마에서 있었던 레드카펫행사도 갔다왔어요!!
        ㅋㅋㅋㅋ다녀오는길엥 핸드폰을 켜보니
러셀크로우 귀여움이 연관검색어에 뙇??????
검투사 러셀크로우가 귀엽다닠ㅋㅋㅋ
쉽게 상상이 안가지만...
      (내가 귀엽다고? 다.시.말.해.봐.)
  .
.
.
.
.
..
..
헐.
근..
근데??
      ???????
    (저 고양이 핸드폰 케이스
심하게 귀여운거 아니냥...)
    인터넷에 공개된 그의 치명적인 팬서비스.....
그랬다....그는 귀여워도 심하게 귀여웠던 것이었다...
심지어 러요미(러셀크로우+귀요미)라는
충격적인 별명까지 얻게 된 그!!!
      와우... 한결같은 멋진 눈빛도 쏴주시고...
(내 팬에게는 한없이 다정하겠지.jpg)
    팬들과 멋진 시간을 함께 보낸 러셀!
  그리고 어제 티비를 돌리다가
JTBC 뉴스룸에 출연한 그를 발견할 수 있었습니다!
                러셀크로우랑 손석희라니...
  불꽃튀는 카리스마 대결!을 기대했지만 매우 훈훈하더라는~
  하지만 중간중간에 손석희 앵커의 돌직구 질문에 이어지는
러셀의 솔직한 답변이 인상깊었습니다!
                검색어 순위도 쭉쭉올라가더라는!!
          조금은 짧았던 내한을 마치고! 
*어제 돌아간 러셀찡~~ㅜㅜ
      (집에 갈때도 쁘이!)
          <워터 디바이너>, 최근에 본작품 중에서 가장 환상적인 영상미에
이야기 자체가 모든 사람들이 공감할만한 감동적인 내용이라
개인적으로 정말 인상깊은 영화였는데요~
  (시사회 당첨으로 봐서 더 좋았다는!!!!)
러셀의 다음작품도 기대되요!!
        러셀크로우~~다음에도 또 와염~~
(그때도 또 나갈게요~~^0^)
                사진출처
네이버,Sn@pp,허핑턴포스트코리아,jtbc
트위터 @Clear_serotonin님, @eugeanee님
   "
원 와일드 모먼트 (One Wild Moment),"Btv 를 사용하고 있습죠...네에..네
(갑자기 뭔솔??;;;;)

우연히 신작영화 살펴보다가.... 오잉? 뱅상 오빠가 나온거네?!! 하믄서
켜 보게 된....

본디 프랑스 영화를 좋아하던편(늘...좋지는 않았구...요....) 이던 차
살며시 플레이를 누르게 되었습니다........


영화 원 와일드 모먼트 이야기 입니다. 히얼 위 고오~


음~~~ 아름다운 팡쎄의 전원 풍경~
하며
뭔가 시대와 국가를 초월하는 ....감상에 젖어 혼잣말하는 아빠와 이어폰속 클럽음악세계로 파고드는 중2 딸의 관계 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ

뭔가뭔가 공감도 가면서, 경치 눈요기도 하면서, 나도 왠지 모르게 저 차안에 탑승한 1인으로 서
함께 여름바캉스를 떠나는 듯한 기분이 들었달까요.

날씨가 추워지던 차에 ...
왠지 모르게 따뜻함을 갈망하던 ...차에! 만나게 된 따뜻한 모과차 한모금 같은 느낌이
바로 이 영화의 첫인상 이었습니다. 


http://movie.naver.com/movie/bi/mi/basic.nhn?code=140668
원 와일드 모먼트
둘도 없는 절친 사이인 로랑(뱅상 카셀)과 앙투안(프랑수아 클루제)은 각자의 딸들을 데리고 코르시카 ...
movie.naver.com
감독 장-프랑소와 리셰
출연 뱅상 카셀(로랑역), 프랑수아 클루제(앙투안), 로라 르 란(루나), 앨리스 이자스(마리)
프랑스(2014)
개봉 2015.8.27





.........음....영화가.....청불이었어.....훗.




힐링 여행 왔다가 헬게이트 오픈된 아빠들! VS 질질 끌려왔는데 신세계 만난 딸들!
둘도 없는 절친 사이인 로랑(뱅상 카셀)과 앙투안(프랑수아 클루제)은 각자의 딸들을 데리고 코르시카 섬으로 힐링 & 우정 여행을 오게 된다.
이혼하고 오랫동안 혼자서 마리(앨리스 이자스)를 키워오면서 자유방임 교육을 몸소 실천해온 로랑, 애지중지 금지옥엽으로 루나(로라 르 란)을 키워온 앙투안. 경치좋은 곳에서 딸들과 함께 힐링을 하려 했건만… 마리와 루나는 전화가 안터진다, 와이파이가 안잡힌다, 별장 안에 죽은 쥐가 있다, 등등 불만만 가득! 그러던 중 교내 킹카가 코르시카 섬에 와있다는 것을 알게 되고 마리와 루나는 하루가 멀다하고 밤마다 클럽행, 두 아빠에게 새로운 헬게이트가 열리게 된다.......


이것이 영화 원 와일드 모먼트의 스토리소개....
전 살며시 예상했죠.

'음... 딸들이.....클럽가서........화끈하게 놀 모양 이구나.......'
ㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎ



보다보니....
예상과는 다른 방향으로 흘러가기 시작할때.........허걱!

깜놀 했습니다.

영화를 보실 분들을 위하여
여기까지만.... ㅎㅎ






※밭을 망가트린다고 해서 야생 멧되지를 꼭 죽여야만하는가....?!??
개인적으로 죽이지 않았으면 합니다! ㅜ
(서로 같이 살수 있는 방법이 꼭 있을꺼야ㅜㅠ....없으면 만들면 돼) 




음...한가지 꼭 짚고 넘어가고 싶은건.....

루나는 정말 요물이야!!!!






뭔가.... 치와와 느낌의 그녀...
ㅎㅎㅎㅎㅎㅎㅎㅎ
섹시하고 이쁜 배우였습니다.




  
 







섹섹시한 벵상 오빠..
뭔가...장난꾸러기 소년같은얼굴이  미소속에 있지 않나요? ㅎㅎㅎㅎㅎㅎ
 


어쩌면....조금 더 어릴 때 봤었더라면
이 영화의 스토리를 소화하기(?) 힘들어했을 것 같고,  ""아니 이게 뭐야!!!!"" 했었을 것 같아요.
그러나... 이게 나이가 드는건 가 봅니다.
나랑 가치관이 안맞다고 해서 틀린건 아니니까요.

그렇지만 영화를 보다 중반부 쯤엔..... 굳이 포스팅 할 필요가 없겠다... 생각들기도 했었는데
마지막 엔딩이 정말 오묘한 뭔가를 남기더군요.
엔딩이 저를 끌어 잡아당겼고, 포스팅을 쓰게되었습니다 ..허허허허...



지중해 여행을 다녀온 셈으로 하고 봐도 충분히 아깝지 않은 영화, 원 와일드 모먼트 였습니다!!


스토리 포토가 첨부되었습니다.
스토리 포토는 원본 포스트에서 볼 수 있습니다. 원본보기








 
마지막 한마디로 이 영화를 정리하자면,
원 와일드 모먼트는 로라 르 란의 발견이었다!!!!
(여잔데도 여배우에 눈이가~)"
